Name	ActPos(2)	Name	SetPos(2)	Name	PosDiff(2)	Name	ActPos(5)	Name	SetPos(5)	Name	PosDiff(5)
SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment	
Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64
SampleTime	2	SampleTime	2	SampleTime	2	SampleTime	2	SampleTime	2	SampleTime	2
VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8
SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True
IndexGroup	16643	IndexGroup	16643	IndexGroup	16643	IndexGroup	16646	IndexGroup	16646	IndexGroup	16646
IndexOffset	65538	IndexOffset	10	IndexOffset	131087	IndexOffset	65538	IndexOffset	10	IndexOffset	131087
SymbolName	Axes.M2K4 rY.ActPos	SymbolName	Axes.M2K4 rY.SetPos	SymbolName	Axes.M2K4 rY.PosDiff	SymbolName	Axes.M3K4 rX.ActPos	SymbolName	Axes.M3K4 rX.SetPos	SymbolName	Axes.M3K4 rX.PosDiff
NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1
Port	501	Port	501	Port	501	Port	501	Port	501	Port	501
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0


274	14396,630840000027	274	14396,625492000021	274	-0,0053480000060517341	274	-11786,191331000009	274	-11786,21452400001	274	-0,02319300000090152
276	14396,609448000032	276	14396,625492000021	276	0,016043999989051372	276	-11786,201639000006	276	-11786,21452400001	276	-0,012885000003734604
278	14396,646884000016	278	14396,625492000021	278	-0,021391999995103106	278	-11786,191331000009	278	-11786,21452400001	278	-0,02319300000090152
280	14396,55596800003	280	14396,625492000021	280	0,069523999991361052	280	-11786,206793000005	280	-11786,21452400001	280	-0,0077310000051511452
282	14396,630840000027	282	14396,625492000021	282	-0,0053480000060517341	282	-11786,199062	282	-11786,21452400001	282	-0,01546200001030229
284	14396,59875200002	284	14396,625492000021	284	0,02674000000115484	284	-11786,181023000012	284	-11786,21452400001	284	-0,033500999998068437
286	14396,604100000026	286	14396,625492000021	286	0,021391999995103106	286	-11786,222255	286	-11786,21452400001	286	0,00773099999059923
288	14396,673624000017	288	14396,625492000021	288	-0,048131999996257946	288	-11786,209370000011	288	-11786,21452400001	288	-0,0051539999985834584
290	14396,652232000022	290	14396,625492000021	290	-0,02674000000115484	290	-11786,232563000012	290	-11786,21452400001	290	0,018039000002318062
292	14396,59875200002	292	14396,625492000021	292	0,02674000000115484	292	-11786,199062	292	-11786,21452400001	292	-0,01546200001030229
294	14396,588056000008	294	14396,625492000021	294	0,037436000013258308	294	-11786,206793000005	294	-11786,21452400001	294	-0,0077310000051511452
296	14396,59875200002	296	14396,625492000021	296	0,02674000000115484	296	-11786,199062	296	-11786,21452400001	296	-0,01546200001030229
298	14396,625492000021	298	14396,625492000021	298	0	298	-11786,204216000013	298	-11786,21452400001	298	-0,010307999997166917
300	14396,588056000008	300	14396,625492000021	300	0,037436000013258308	300	-11786,175869000013	300	-11786,21452400001	300	-0,038654999996651895
302	14396,572012000019	302	14396,625492000021	302	0,05348000000230968	302	-11786,206793000005	302	-11786,21452400001	302	-0,0077310000051511452
304	14396,684320000029	304	14396,625492000021	304	-0,058828000008361414	304	-11786,217101000002	304	-11786,21452400001	304	0,0025769999920157716
306	14396,609448000032	306	14396,625492000021	306	0,016043999989051372	306	-11786,222255	306	-11786,21452400001	306	0,00773099999059923
308	14396,636188000004	308	14396,625492000021	308	-0,010695999982999638	308	-11786,178446000005	308	-11786,21452400001	308	-0,036078000004636124
310	14396,593404000014	310	14396,625492000021	310	0,032088000007206574	310	-11786,168138000008	310	-11786,21452400001	310	-0,046386000001803041
312	14396,668276000011	312	14396,625492000021	312	-0,042783999990206212	312	-11786,191331000009	312	-11786,21452400001	312	-0,02319300000090152
314	14396,657580000028	314	14396,625492000021	314	-0,032088000007206574	314	-11786,222255	314	-11786,21452400001	314	0,00773099999059923
316	14396,652232000022	316	14396,625492000021	316	-0,02674000000115484	316	-11786,196485000008	316	-11786,21452400001	316	-0,018039000002318062
318	14396,593404000014	318	14396,625492000021	318	0,032088000007206574	318	-11786,232563000012	318	-11786,21452400001	318	0,018039000002318062
320	14396,64153600001	320	14396,625492000021	320	-0,016043999989051372	320	-11786,21452400001	320	-11786,21452400001	320	0
322	14396,689668000006	322	14396,625492000021	322	-0,064175999985309318	322	-11786,232563000012	322	-11786,21452400001	322	0,018039000002318062
324	14396,59875200002	324	14396,625492000021	324	0,02674000000115484	324	-11786,211947000003	324	-11786,21452400001	324	-0,0025770000065676868
326	14396,662928000005	326	14396,625492000021	326	-0,037435999984154478	326	-11786,222255	326	-11786,21452400001	326	0,00773099999059923
328	14396,566664000013	328	14396,625492000021	328	0,058828000008361414	328	-11786,217101000002	328	-11786,21452400001	328	0,0025769999920157716
330	14396,588056000008	330	14396,625492000021	330	0,037436000013258308	330	-11786,211947000003	330	-11786,21452400001	330	-0,0025770000065676868
332	14396,518532000016	332	14396,625492000021	332	0,10696000000461936	332	-11786,199062	332	-11786,21452400001	332	-0,01546200001030229
334	14396,539924000012	334	14396,625492000021	334	0,085568000009516254	334	-11786,21452400001	334	-11786,21452400001	334	0
336	14396,588056000008	336	14396,625492000021	336	0,037436000013258308	336	-11786,21452400001	336	-11786,21452400001	336	0
338	14396,652232000022	338	14396,625492000021	338	-0,02674000000115484	338	-11786,229986000006	338	-11786,21452400001	338	0,015461999995750375
340	14396,577360000025	340	14396,625492000021	340	0,048131999996257946	340	-11786,219678000009	340	-11786,21452400001	340	0,0051539999985834584
342	14396,620144000015	342	14396,625492000021	342	0,0053480000060517341	342	-11786,263487000004	342	-11786,21452400001	342	0,048962999993818812
344	14396,577360000025	344	14396,625492000021	344	0,048131999996257946	344	-11786,217101000002	344	-11786,21452400001	344	0,0025769999920157716
346	14396,678972000023	346	14396,625492000021	346	-0,05348000000230968	346	-11786,183600000004	346	-11786,21452400001	346	-0,030924000006052665
348	14396,593404000014	348	14396,625492000021	348	0,032088000007206574	348	-11786,193908000001	348	-11786,21452400001	348	-0,020616000008885749
350	14396,695016000012	350	14396,625492000021	350	-0,069523999991361052	350	-11786,232563000012	350	-11786,21452400001	350	0,018039000002318062
352	14396,614796000009	352	14396,625492000021	352	0,010696000012103468	352	-11786,211947000003	352	-11786,21452400001	352	-0,0025770000065676868
354	14396,700364000019	354	14396,625492000021	354	-0,074871999997412786	354	-11786,175869000013	354	-11786,21452400001	354	-0,038654999996651895
356	14396,662928000005	356	14396,625492000021	356	-0,037435999984154478	356	-11786,209370000011	356	-11786,21452400001	356	-0,0051539999985834584
358	14396,566664000013	358	14396,625492000021	358	0,058828000008361414	358	-11786,211947000003	358	-11786,21452400001	358	-0,0025770000065676868
360	14396,652232000022	360	14396,625492000021	360	-0,02674000000115484	360	-11786,248025000008	360	-11786,21452400001	360	0,033500999998068437
362	14396,614796000009	362	14396,625492000021	362	0,010696000012103468	362	-11786,186177000011	362	-11786,21452400001	362	-0,028346999999484979
364	14396,646884000016	364	14396,625492000021	364	-0,021391999995103106	364	-11786,193908000001	364	-11786,21452400001	364	-0,020616000008885749
366	14396,604100000026	366	14396,625492000021	366	0,021391999995103106	366	-11786,168138000008	366	-11786,21452400001	366	-0,046386000001803041
368	14396,673624000017	368	14396,625492000021	368	-0,048131999996257946	368	-11786,183600000004	368	-11786,21452400001	368	-0,030924000006052665
370	14396,662928000005	370	14396,625492000021	370	-0,037435999984154478	370	-11786,193908000001	370	-11786,21452400001	370	-0,020616000008885749
372	14396,620144000015	372	14396,625492000021	372	0,0053480000060517341	372	-11786,217101000002	372	-11786,21452400001	372	0,0025769999920157716
374	14396,636188000004	374	14396,625492000021	374	-0,010695999982999638	374	-11786,183600000004	374	-11786,21452400001	374	-0,030924000006052665
376	14396,566664000013	376	14396,625492000021	376	0,058828000008361414	376	-11786,206793000005	376	-11786,21452400001	376	-0,0077310000051511452
378	14396,588056000008	378	14396,625492000021	378	0,037436000013258308	378	-11786,201639000006	378	-11786,21452400001	378	-0,012885000003734604
380	14396,59875200002	380	14396,625492000021	380	0,02674000000115484	380	-11786,232563000012	380	-11786,21452400001	380	0,018039000002318062
382	14396,636188000004	382	14396,625492000021	382	-0,010695999982999638	382	-11786,201639000006	382	-11786,21452400001	382	-0,012885000003734604
384	14396,604100000026	384	14396,625492000021	384	0,021391999995103106	384	-11786,186177000011	384	-11786,21452400001	384	-0,028346999999484979
386	14396,614796000009	386	14396,625492000021	386	0,010696000012103468	386	-11786,227409000014	386	-11786,21452400001	386	0,012885000003734604
388	14396,59875200002	388	14396,625492000021	388	0,02674000000115484	388	-11786,217101000002	388	-11786,21452400001	388	0,0025769999920157716
390	14396,732452000026	390	14396,625492000021	390	-0,10696000000461936	390	-11786,206793000005	390	-11786,21452400001	390	-0,0077310000051511452
392	14396,588056000008	392	14396,625492000021	392	0,037436000013258308	392	-11786,211947000003	392	-11786,21452400001	392	-0,0025770000065676868
394	14396,588056000008	394	14396,625492000021	394	0,037436000013258308	394	-11786,222255	394	-11786,21452400001	394	0,00773099999059923
396	14396,657580000028	396	14396,625492000021	396	-0,032088000007206574	396	-11786,201639000006	396	-11786,21452400001	396	-0,012885000003734604
398	14396,534576000006	398	14396,625492000021	398	0,090916000015567988	398	-11786,206793000005	398	-11786,21452400001	398	-0,0077310000051511452
400	14396,582708000031	400	14396,625492000021	400	0,042783999990206212	400	-11786,227409000014	400	-11786,21452400001	400	0,012885000003734604
402	14396,630840000027	402	14396,625492000021	402	-0,0053480000060517341	402	-11786,250602	402	-11786,21452400001	402	0,036077999990084209
404	14396,566664000013	404	14396,625492000021	404	0,058828000008361414	404	-11786,196485000008	404	-11786,21452400001	404	-0,018039000002318062
406	14396,59875200002	406	14396,625492000021	406	0,02674000000115484	406	-11786,222255	406	-11786,21452400001	406	0,00773099999059923
408	14396,593404000014	408	14396,625492000021	408	0,032088000007206574	408	-11786,229986000006	408	-11786,21452400001	408	0,015461999995750375
410	14396,662928000005	410	14396,625492000021	410	-0,037435999984154478	410	-11786,211947000003	410	-11786,21452400001	410	-0,0025770000065676868
412	14396,572012000019	412	14396,625492000021	412	0,05348000000230968	412	-11786,224832000007	412	-11786,21452400001	412	0,010307999997166917
414	14396,572012000019	414	14396,625492000021	414	0,05348000000230968	414	-11786,191331000009	414	-11786,21452400001	414	-0,02319300000090152
416	14396,700364000019	416	14396,625492000021	416	-0,074871999997412786	416	-11786,232563000012	416	-11786,21452400001	416	0,018039000002318062
418	14396,620144000015	418	14396,625492000021	418	0,0053480000060517341	418	-11786,201639000006	418	-11786,21452400001	418	-0,012885000003734604
420	14396,657580000028	420	14396,625492000021	420	-0,032088000007206574	420	-11786,219678000009	420	-11786,21452400001	420	0,0051539999985834584
422	14396,636188000004	422	14396,625492000021	422	-0,010695999982999638	422	-11786,196485000008	422	-11786,21452400001	422	-0,018039000002318062
424	14396,673624000017	424	14396,625492000021	424	-0,048131999996257946	424	-11786,227409000014	424	-11786,21452400001	424	0,012885000003734604
426	14396,588056000008	426	14396,625492000021	426	0,037436000013258308	426	-11786,196485000008	426	-11786,21452400001	426	-0,018039000002318062
428	14396,614796000009	428	14396,625492000021	428	0,010696000012103468	428	-11786,201639000006	428	-11786,21452400001	428	-0,012885000003734604
430	14396,545272000018	430	14396,625492000021	430	0,08022000000346452	430	-11786,219678000009	430	-11786,21452400001	430	0,0051539999985834584
432	14396,609448000032	432	14396,625492000021	432	0,016043999989051372	432	-11786,209370000011	432	-11786,21452400001	432	-0,0051539999985834584
434	14396,539924000012	434	14396,625492000021	434	0,085568000009516254	434	-11786,196485000008	434	-11786,21452400001	434	-0,018039000002318062
436	14396,518532000016	436	14396,625492000021	436	0,10696000000461936	436	-11786,186177000011	436	-11786,21452400001	436	-0,028346999999484979
438	14396,604100000026	438	14396,625492000021	438	0,021391999995103106	438	-11786,206793000005	438	-11786,21452400001	438	-0,0077310000051511452
440	14396,657580000028	440	14396,625492000021	440	-0,032088000007206574	440	-11786,229986000006	440	-11786,21452400001	440	0,015461999995750375
442	14396,711060000031	442	14396,625492000021	442	-0,085568000009516254	442	-11786,219678000009	442	-11786,21452400001	442	0,0051539999985834584
444	14396,630840000027	444	14396,625492000021	444	-0,0053480000060517341	444	-11786,227409000014	444	-11786,21452400001	444	0,012885000003734604
446	14396,609448000032	446	14396,625492000021	446	0,016043999989051372	446	-11786,204216000013	446	-11786,21452400001	446	-0,010307999997166917
448	14396,572012000019	448	14396,625492000021	448	0,05348000000230968	448	-11786,191331000009	448	-11786,21452400001	448	-0,02319300000090152
450	14396,668276000011	450	14396,625492000021	450	-0,042783999990206212	450	-11786,206793000005	450	-11786,21452400001	450	-0,0077310000051511452
452	14396,662928000005	452	14396,625492000021	452	-0,037435999984154478	452	-11786,240294000003	452	-11786,21452400001	452	0,025769999992917292
454	14396,657580000028	454	14396,625492000021	454	-0,032088000007206574	454	-11786,222255	454	-11786,21452400001	454	0,00773099999059923
456	14396,593404000014	456	14396,625492000021	456	0,032088000007206574	456	-11786,229986000006	456	-11786,21452400001	456	0,015461999995750375
458	14396,695016000012	458	14396,625492000021	458	-0,069523999991361052	458	-11786,21452400001	458	-11786,21452400001	458	0
460	14396,678972000023	460	14396,625492000021	460	-0,05348000000230968	460	-11786,209370000011	460	-11786,21452400001	460	-0,0051539999985834584
462	14396,673624000017	462	14396,625492000021	462	-0,048131999996257946	462	-11786,237717000011	462	-11786,21452400001	462	0,02319300000090152
464	14396,700364000019	464	14396,625492000021	464	-0,074871999997412786	464	-11786,232563000012	464	-11786,21452400001	464	0,018039000002318062
466	14396,534576000006	466	14396,625492000021	466	0,090916000015567988	466	-11786,211947000003	466	-11786,21452400001	466	-0,0025770000065676868
468	14396,604100000026	468	14396,625492000021	468	0,021391999995103106	468	-11786,211947000003	468	-11786,21452400001	468	-0,0025770000065676868
470	14396,652232000022	470	14396,625492000021	470	-0,02674000000115484	470	-11786,211947000003	470	-11786,21452400001	470	-0,0025770000065676868
472	14396,55596800003	472	14396,625492000021	472	0,069523999991361052	472	-11786,21452400001	472	-11786,21452400001	472	0
474	14396,604100000026	474	14396,625492000021	474	0,021391999995103106	474	-11786,235140000004	474	-11786,21452400001	474	0,020615999994333833
476	14396,652232000022	476	14396,625492000021	476	-0,02674000000115484	476	-11786,229986000006	476	-11786,21452400001	476	0,015461999995750375
478	14396,652232000022	478	14396,625492000021	478	-0,02674000000115484	478	-11786,211947000003	478	-11786,21452400001	478	-0,0025770000065676868
480	14396,545272000018	480	14396,625492000021	480	0,08022000000346452	480	-11786,219678000009	480	-11786,21452400001	480	0,0051539999985834584
482	14396,539924000012	482	14396,625492000021	482	0,085568000009516254	482	-11786,222255	482	-11786,21452400001	482	0,00773099999059923
484	14396,668276000011	484	14396,625492000021	484	-0,042783999990206212	484	-11786,219678000009	484	-11786,21452400001	484	0,0051539999985834584
486	14396,662928000005	486	14396,625492000021	486	-0,037435999984154478	486	-11786,229986000006	486	-11786,21452400001	486	0,015461999995750375
488	14396,620144000015	488	14396,625492000021	488	0,0053480000060517341	488	-11786,235140000004	488	-11786,21452400001	488	0,020615999994333833
490	14396,582708000031	490	14396,625492000021	490	0,042783999990206212	490	-11786,193908000001	490	-11786,21452400001	490	-0,020616000008885749
492	14396,539924000012	492	14396,625492000021	492	0,085568000009516254	492	-11786,235140000004	492	-11786,21452400001	492	0,020615999994333833
494	14396,630840000027	494	14396,625492000021	494	-0,0053480000060517341	494	-11786,211947000003	494	-11786,21452400001	494	-0,0025770000065676868
496	14396,539924000012	496	14396,625492000021	496	0,085568000009516254	496	-11786,209370000011	496	-11786,21452400001	496	-0,0051539999985834584
498	14396,625492000021	498	14396,625492000021	498	0	498	-11786,196485000008	498	-11786,21452400001	498	-0,018039000002318062
500	14396,721756000014	500	14396,625492000021	500	-0,096263999992515892	500	-11786,209370000011	500	-11786,21452400001	500	-0,0051539999985834584
502	14396,678972000023	502	14396,625492000021	502	-0,05348000000230968	502	-11786,240294000003	502	-11786,21452400001	502	0,025769999992917292
504	14396,646884000016	504	14396,625492000021	504	-0,021391999995103106	504	-11786,219678000009	504	-11786,21452400001	504	0,0051539999985834584
506	14396,55596800003	506	14396,625492000021	506	0,069523999991361052	506	-11786,193908000001	506	-11786,21452400001	506	-0,020616000008885749
508	14396,593404000014	508	14396,625492000021	508	0,032088000007206574	508	-11786,201639000006	508	-11786,21452400001	508	-0,012885000003734604
510	14396,582708000031	510	14396,625492000021	510	0,042783999990206212	510	-11786,211947000003	510	-11786,21452400001	510	-0,0025770000065676868
512	14396,534576000006	512	14396,625492000021	512	0,090916000015567988	512	-11786,204216000013	512	-11786,21452400001	512	-0,010307999997166917
514	14396,630840000027	514	14396,625492000021	514	-0,0053480000060517341	514	-11786,211947000003	514	-11786,21452400001	514	-0,0025770000065676868
516	14396,636188000004	516	14396,625492000021	516	-0,010695999982999638	516	-11786,21452400001	516	-11786,21452400001	516	0
518	14396,625492000021	518	14396,625492000021	518	0	518	-11786,188754000003	518	-11786,21452400001	518	-0,025770000007469207
520	14396,652232000022	520	14396,625492000021	520	-0,02674000000115484	520	-11786,235140000004	520	-11786,21452400001	520	0,020615999994333833
522	14396,673624000017	522	14396,625492000021	522	-0,048131999996257946	522	-11786,227409000014	522	-11786,21452400001	522	0,012885000003734604
524	14396,593404000014	524	14396,625492000021	524	0,032088000007206574	524	-11786,199062	524	-11786,21452400001	524	-0,01546200001030229
526	14396,620144000015	526	14396,625492000021	526	0,0053480000060517341	526	-11786,204216000013	526	-11786,21452400001	526	-0,010307999997166917
528	14396,572012000019	528	14396,625492000021	528	0,05348000000230968	528	-11786,232563000012	528	-11786,21452400001	528	0,018039000002318062
530	14396,609448000032	530	14396,625492000021	530	0,016043999989051372	530	-11786,209370000011	530	-11786,21452400001	530	-0,0051539999985834584
532	14396,604100000026	532	14396,625492000021	532	0,021391999995103106	532	-11786,201639000006	532	-11786,21452400001	532	-0,012885000003734604
534	14396,662928000005	534	14396,625492000021	534	-0,037435999984154478	534	-11786,227409000014	534	-11786,21452400001	534	0,012885000003734604
536	14396,534576000006	536	14396,625492000021	536	0,090916000015567988	536	-11786,21452400001	536	-11786,21452400001	536	0
538	14396,668276000011	538	14396,625492000021	538	-0,042783999990206212	538	-11786,196485000008	538	-11786,21452400001	538	-0,018039000002318062
540	14396,59875200002	540	14396,625492000021	540	0,02674000000115484	540	-11786,201639000006	540	-11786,21452400001	540	-0,012885000003734604
542	14396,545272000018	542	14396,625492000021	542	0,08022000000346452	542	-11786,255756000013	542	-11786,21452400001	542	0,041232000003219582
544	14396,604100000026	544	14396,625492000021	544	0,021391999995103106	544	-11786,229986000006	544	-11786,21452400001	544	0,015461999995750375
546	14396,636188000004	546	14396,625492000021	546	-0,010695999982999638	546	-11786,229986000006	546	-11786,21452400001	546	0,015461999995750375
548	14396,673624000017	548	14396,625492000021	548	-0,048131999996257946	548	-11786,196485000008	548	-11786,21452400001	548	-0,018039000002318062
550	14396,630840000027	550	14396,625492000021	550	-0,0053480000060517341	550	-11786,201639000006	550	-11786,21452400001	550	-0,012885000003734604
552	14396,625492000021	552	14396,625492000021	552	0	552	-11786,240294000003	552	-11786,21452400001	552	0,025769999992917292
554	14396,625492000021	554	14396,625492000021	554	0	554	-11786,186177000011	554	-11786,21452400001	554	-0,028346999999484979
556	14396,657580000028	556	14396,625492000021	556	-0,032088000007206574	556	-11786,229986000006	556	-11786,21452400001	556	0,015461999995750375
558	14396,561316000007	558	14396,625492000021	558	0,064176000014413148	558	-11786,204216000013	558	-11786,21452400001	558	-0,010307999997166917
560	14396,609448000032	560	14396,625492000021	560	0,016043999989051372	560	-11786,229986000006	560	-11786,21452400001	560	0,015461999995750375
562	14396,593404000014	562	14396,625492000021	562	0,032088000007206574	562	-11786,204216000013	562	-11786,21452400001	562	-0,010307999997166917
564	14396,59875200002	564	14396,625492000021	564	0,02674000000115484	564	-11786,16298400001	564	-11786,21452400001	564	-0,0515400000003865
566	14396,646884000016	566	14396,625492000021	566	-0,021391999995103106	566	-11786,201639000006	566	-11786,21452400001	566	-0,012885000003734604
568	14396,518532000016	568	14396,625492000021	568	0,10696000000461936	568	-11786,206793000005	568	-11786,21452400001	568	-0,0077310000051511452
570	14396,64153600001	570	14396,625492000021	570	-0,016043999989051372	570	-11786,222255	570	-11786,21452400001	570	0,00773099999059923
572	14396,593404000014	572	14396,625492000021	572	0,032088000007206574	572	-11786,229986000006	572	-11786,21452400001	572	0,015461999995750375
574	14396,577360000025	574	14396,625492000021	574	0,048131999996257946	574	-11786,209370000011	574	-11786,21452400001	574	-0,0051539999985834584
576	14396,636188000004	576	14396,625492000021	576	-0,010695999982999638	576	-11786,222255	576	-11786,21452400001	576	0,00773099999059923
578	14396,625492000021	578	14396,625492000021	578	0	578	-11786,181023000012	578	-11786,21452400001	578	-0,033500999998068437
580	14396,662928000005	580	14396,625492000021	580	-0,037435999984154478	580	-11786,222255	580	-11786,21452400001	580	0,00773099999059923
582	14396,662928000005	582	14396,625492000021	582	-0,037435999984154478	582	-11786,21452400001	582	-11786,21452400001	582	0
584	14396,716408000008	584	14396,625492000021	584	-0,090915999986464158	584	-11786,186177000011	584	-11786,21452400001	584	-0,028346999999484979
586	14396,566664000013	586	14396,625492000021	586	0,058828000008361414	586	-11786,206793000005	586	-11786,21452400001	586	-0,0077310000051511452
588	14396,620144000015	588	14396,625492000021	588	0,0053480000060517341	588	-11786,219678000009	588	-11786,21452400001	588	0,0051539999985834584
590	14396,668276000011	590	14396,625492000021	590	-0,042783999990206212	590	-11786,211947000003	590	-11786,21452400001	590	-0,0025770000065676868
592	14396,630840000027	592	14396,625492000021	592	-0,0053480000060517341	592	-11786,21452400001	592	-11786,21452400001	592	0
594	14396,657580000028	594	14396,625492000021	594	-0,032088000007206574	594	-11786,21452400001	594	-11786,21452400001	594	0
596	14396,673624000017	596	14396,625492000021	596	-0,048131999996257946	596	-11786,196485000008	596	-11786,21452400001	596	-0,018039000002318062
598	14396,604100000026	598	14396,625492000021	598	0,021391999995103106	598	-11786,229986000006	598	-11786,21452400001	598	0,015461999995750375
600	14396,545272000018	600	14396,625492000021	600	0,08022000000346452	600	-11786,250602	600	-11786,21452400001	600	0,036077999990084209
602	14396,636188000004	602	14396,625492000021	602	-0,010695999982999638	602	-11786,209370000011	602	-11786,21452400001	602	-0,0051539999985834584
604	14396,630840000027	604	14396,625492000021	604	-0,0053480000060517341	604	-11786,222255	604	-11786,21452400001	604	0,00773099999059923
606	14396,636188000004	606	14396,625492000021	606	-0,010695999982999638	606	-11786,204216000013	606	-11786,21452400001	606	-0,010307999997166917
608	14396,620144000015	608	14396,625492000021	608	0,0053480000060517341	608	-11786,201639000006	608	-11786,21452400001	608	-0,012885000003734604
610	14396,684320000029	610	14396,625492000021	610	-0,058828000008361414	610	-11786,24287100001	610	-11786,21452400001	610	0,028346999999484979
612	14396,588056000008	612	14396,625492000021	612	0,037436000013258308	612	-11786,222255	612	-11786,21452400001	612	0,00773099999059923
614	14396,689668000006	614	14396,625492000021	614	-0,064175999985309318	614	-11786,204216000013	614	-11786,21452400001	614	-0,010307999997166917
616	14396,625492000021	616	14396,625492000021	616	0	616	-11786,224832000007	616	-11786,21452400001	616	0,010307999997166917
618	14396,684320000029	618	14396,625492000021	618	-0,058828000008361414	618	-11786,206793000005	618	-11786,21452400001	618	-0,0077310000051511452
620	14396,577360000025	620	14396,625492000021	620	0,048131999996257946	620	-11786,191331000009	620	-11786,21452400001	620	-0,02319300000090152
622	14396,59875200002	622	14396,625492000021	622	0,02674000000115484	622	-11786,199062	622	-11786,21452400001	622	-0,01546200001030229
